Date,Channel,Campaign,Impressions,Clicks,Spend,Conversions,Revenue
12/10/2024,TikTok,Product Showcase,55845,720,327.95,9,581.66
12/10/2024,TikTok,Retargeting,29436,523,265.53,10,361.44
13/10/2024,Google Ads,Brand Search,26112,1068,2423.86,45,4023.15
13/10/2024,Google Ads,Competitor Keywords,15875,883,825.35,51,3163.01
13/10/2024,Google Ads,Retargeting,13121,619,496.22,27,1732.58
13/10/2024,Meta,Awareness,21357,496,245.9,19,1006.66
13/10/2024,Meta,Retargeting,30841,650,596.24,11,522.06
13/10/2024,Meta,Lead Gen,42666,897,436.13,21,1569.45
13/10/2024,LinkedIn,Brand Awareness,6704,48,259.64,1,106.55
13/10/2024,LinkedIn,Lead Gen,2601,15,102.26,0,0
13/10/2024,LinkedIn,Event Promotion,6874,61,256.84,2,270.06
13/10/2024,TikTok,Top of Funnel,27882,499,366.22,9,428.55
13/10/2024,TikTok,Product Showcase,53105,826,333.87,16,877.59
13/10/2024,TikTok,Retargeting,46516,551,179.7,6,323.7
14/10/2024,Google Ads,Brand Search,13484,901,1475.78,31,1708.24
14/10/2024,Google Ads,Competitor Keywords,19671,1345,1925.69,58,4822.31
14/10/2024,Google Ads,Retargeting,9332,423,892.88,29,2351.19
14/10/2024,Meta,Awareness,30400,758,634.77,27,1738.96
14/10/2024,Meta,Retargeting,47340,856,934.17,19,1194.69
14/10/2024,Meta,Lead Gen,17544,248,274.48,5,278.44
14/10/2024,LinkedIn,Brand Awareness,2909,19,72.98,0,0
14/10/2024,LinkedIn,Lead Gen,4322,31,148.86,1,146.74
14/10/2024,LinkedIn,Event Promotion,3221,27,142.1,0,0
14/10/2024,TikTok,Top of Funnel,21269,307,168.08,5,297.15
14/10/2024,TikTok,Product Showcase,53136,790,454,12,549.7
14/10/2024,TikTok,Retargeting,32581,558,222.84,7,450
15/10/2024,Google Ads,Brand Search,21359,881,1745.76,33,2115.8
15/10/2024,Google Ads,Competitor Keywords,17352,1212,2030.25,68,5136.99
15/10/2024,Google Ads,Retargeting,11273,759,1303.74,42,3021.58
15/10/2024,Meta,Awareness,25590,570,476.21,11,502.82
15/10/2024,Meta,Retargeting,33996,723,377.93,17,1046.41
15/10/2024,Meta,Lead Gen,37126,729,469.98,17,1117.87
15/10/2024,LinkedIn,Brand Awareness,4120,25,130.12,1,97.94
15/10/2024,LinkedIn,Lead Gen,2565,14,78.61,0,0
15/10/2024,LinkedIn,Event Promotion,2756,18,71.48,0,0
15/10/2024,TikTok,Top of Funnel,67094,538,420.18,7,320.14
15/10/2024,TikTok,Product Showcase,33321,523,337.13,8,439.71
15/10/2024,TikTok,Retargeting,68962,557,353.74,6,268.56
16/10/2024,Google Ads,Brand Search,14407,683,1210.76,24,2027.17
16/10/2024,Google Ads,Competitor Keywords,15135,727,1739.35,41,3283.19
16/10/2024,Google Ads,Retargeting,24110,1671,2876.66,54,4692.58
16/10/2024,Meta,Awareness,20110,400,198.77,7,368.71
16/10/2024,Meta,Retargeting,39253,457,217.98,16,967.25
16/10/2024,Meta,Lead Gen,23395,497,213.82,12,663.4
16/10/2024,LinkedIn,Brand Awareness,5224,38,237.63,0,0
16/10/2024,LinkedIn,Lead Gen,5854,44,184.55,0,0
16/10/2024,LinkedIn,Event Promotion,4601,20,73.18,0,0
16/10/2024,TikTok,Top of Funnel,21927,275,191.22,3,138.18
16/10/2024,TikTok,Product Showcase,54773,934,291.46,13,707.38
16/10/2024,TikTok,Retargeting,36225,401,150.8,4,187.17
17/10/2024,Google Ads,Brand Search,11192,617,1280.24,25,1902.41
17/10/2024,Google Ads,Competitor Keywords,9677,445,865.83,28,2099.97
17/10/2024,Google Ads,Retargeting,18167,1124,1600.87,61,5284.09
17/10/2024,Meta,Awareness,51045,634,578.75,16,831.09
17/10/2024,Meta,Retargeting,21828,364,197.76,5,300.29
17/10/2024,Meta,Lead Gen,23980,582,289.75,9,658.24
17/10/2024,LinkedIn,Brand Awareness,4408,38,167.17,1,140.85
17/10/2024,LinkedIn,Lead Gen,5045,39,130.12,1,86.38
17/10/2024,LinkedIn,Event Promotion,3873,29,178.65,0,0
17/10/2024,TikTok,Top of Funnel,43185,406,104.59,4,206.2
17/10/2024,TikTok,Product Showcase,31288,414,312.86,6,311.97
17/10/2024,TikTok,Retargeting,28845,237,69.43,2,125.75
18/10/2024,Google Ads,Brand Search,12013,759,1450.76,30,1925.83
18/10/2024,Google Ads,Competitor Keywords,9263,463,756.58,27,2418.22
18/10/2024,Google Ads,Retargeting,12172,619,1297.1,27,2166.97
18/10/2024,Meta,Awareness,22405,244,124.63,8,412.71
18/10/2024,Meta,Retargeting,15767,207,129.45,4,216.89
18/10/2024,Meta,Lead Gen,19067,323,252.75,10,653.09
18/10/2024,LinkedIn,Brand Awareness,7557,42,278.6,1,89.32
18/10/2024,LinkedIn,Lead Gen,5189,21,118.49,0,0
18/10/2024,LinkedIn,Event Promotion,4903,34,190.47,1,131.52
18/10/2024,TikTok,Top of Funnel,70176,1049,431.06,16,769.3
18/10/2024,TikTok,Product Showcase,40209,406,84.96,5,240.17
18/10/2024,TikTok,Retargeting,46441,548,164.8,7,329.6
19/10/2024,Google Ads,Brand Search,13560,748,1800.79,35,3040.65
19/10/2024,Google Ads,Competitor Keywords,23073,1268,1117.27,86,5802.1
19/10/2024,Google Ads,Retargeting,11253,482,503.62,30,2523.28
19/10/2024,Meta,Awareness,18782,227,264.45,5,310.49
19/10/2024,Meta,Retargeting,23631,490,250.22,16,761.14
19/10/2024,Meta,Lead Gen,26418,308,343.73,11,637.36
19/10/2024,LinkedIn,Brand Awareness,4514,32,181.05,0,0
19/10/2024,LinkedIn,Lead Gen,6265,40,198.04,0,0
19/10/2024,LinkedIn,Event Promotion,6498,36,117.78,0,0
19/10/2024,TikTok,Top of Funnel,71826,666,366.13,12,598.1
19/10/2024,TikTok,Product Showcase,49351,856,436.1,6,282.42
19/10/2024,TikTok,Retargeting,29961,500,317.17,5,294.55
20/10/2024,Google Ads,Brand Search,20614,1001,1441.2,53,3298.05
20/10/2024,Google Ads,Competitor Keywords,11487,618,1073.72,27,1509.39
20/10/2024,Google Ads,Retargeting,18701,1110,1755.12,36,3100.1
20/10/2024,Meta,Awareness,36314,707,440.66,11,736.99
20/10/2024,Meta,Retargeting,29287,557,298.55,12,623.18
20/10/2024,Meta,Lead Gen,44062,708,525.49,11,597.15
20/10/2024,LinkedIn,Brand Awareness,5678,51,246.54,1,116.68
20/10/2024,LinkedIn,Lead Gen,3670,17,84.31,0,0
20/10/2024,LinkedIn,Event Promotion,6077,33,154.13,1,131.86
20/10/2024,TikTok,Top of Funnel,54333,686,233.95,13,705.47
20/10/2024,TikTok,Product Showcase,32008,521,386.67,4,189.85
20/10/2024,TikTok,Retargeting,52725,485,159.16,5,269.18
21/10/2024,Google Ads,Brand Search,20185,1208,2192.75,67,3755.11
21/10/2024,Google Ads,Competitor Keywords,18414,1133,1823.58,54,3074.46
21/10/2024,Google Ads,Retargeting,15606,799,1955,24,1336.55
21/10/2024,Meta,Awareness,32282,698,425.61,13,652.11
21/10/2024,Meta,Retargeting,31296,363,198.47,11,612.93
21/10/2024,Meta,Lead Gen,36075,500,346.69,11,708.09
21/10/2024,LinkedIn,Brand Awareness,4719,38,129.9,1,124.43
21/10/2024,LinkedIn,Lead Gen,3889,18,100.81,0,0
21/10/2024,LinkedIn,Event Promotion,6922,35,148.09,1,89.47
21/10/2024,TikTok,Top of Funnel,29655,274,100.04,2,87.55
21/10/2024,TikTok,Product Showcase,64156,806,343.03,7,257.96
21/10/2024,TikTok,Retargeting,33140,435,196.46,6,291.25
22/10/2024,Google Ads,Brand Search,13321,682,609.3,26,1576.32
22/10/2024,Google Ads,Competitor Keywords,12211,613,1241.41,42,2596.84
22/10/2024,Google Ads,Retargeting,10915,676,1026.31,29,1997.92
22/10/2024,Meta,Awareness,37369,725,680.36,24,1321.78
22/10/2024,Meta,Retargeting,37860,533,362.97,10,525.01
22/10/2024,Meta,Lead Gen,23719,559,235.79,8,573.28
22/10/2024,LinkedIn,Brand Awareness,2668,18,89.4,0,0
22/10/2024,LinkedIn,Lead Gen,7350,34,230.6,0,0
22/10/2024,LinkedIn,Event Promotion,6355,40,139.94,1,121.32
22/10/2024,TikTok,Top of Funnel,40750,492,197.98,6,252.18
22/10/2024,TikTok,Product Showcase,45721,462,341.55,4,199.43
22/10/2024,TikTok,Retargeting,29715,302,203.55,2,97.33
23/10/2024,Google Ads,Brand Search,11131,632,778.28,42,3188.25
23/10/2024,Google Ads,Competitor Keywords,17377,990,2027.11,48,3132.34
23/10/2024,Google Ads,Retargeting,20711,848,1379.23,38,3269.33
23/10/2024,Meta,Awareness,41052,944,717.6,19,1141.52
23/10/2024,Meta,Retargeting,31819,367,383.6,5,277.51
23/10/2024,Meta,Lead Gen,48758,597,338.08,12,872.58
23/10/2024,LinkedIn,Brand Awareness,2749,17,73.81,0,0
23/10/2024,LinkedIn,Lead Gen,5219,37,204.12,1,118.52
23/10/2024,LinkedIn,Event Promotion,5013,26,81.6,1,144.84
23/10/2024,TikTok,Top of Funnel,34881,417,269.44,4,177.32
23/10/2024,TikTok,Product Showcase,59695,594,328.35,8,311.75
23/10/2024,TikTok,Retargeting,47768,419,180.72,7,404.15
24/10/2024,Google Ads,Brand Search,14955,768,680.28,52,4420.29
24/10/2024,Google Ads,Competitor Keywords,23349,1388,1975.77,57,4306.07
24/10/2024,Google Ads,Retargeting,10814,518,845.26,33,2007.84
24/10/2024,Meta,Awareness,41047,979,417.35,14,764.98
24/10/2024,Meta,Retargeting,21737,364,200.01,12,682.92
24/10/2024,Meta,Lead Gen,29597,732,766.25,11,672.31
24/10/2024,LinkedIn,Brand Awareness,7288,60,200.41,2,287.6
24/10/2024,LinkedIn,Lead Gen,4096,31,114.82,0,0
24/10/2024,LinkedIn,Event Promotion,4487,20,125.14,0,0
24/10/2024,TikTok,Top of Funnel,50716,492,232.45,8,419.61
24/10/2024,TikTok,Product Showcase,55110,961,632.01,9,543.98
24/10/2024,TikTok,Retargeting,37991,397,140.68,5,224.55
25/10/2024,Google Ads,Brand Search,20763,1073,1752.13,48,3454.07
25/10/2024,Google Ads,Competitor Keywords,12834,845,2010.64,53,4581.04
25/10/2024,Google Ads,Retargeting,21725,1440,2219.32,44,3321.37
25/10/2024,Meta,Awareness,23379,466,204.16,9,624.68
25/10/2024,Meta,Retargeting,24371,323,348.91,5,349.98
25/10/2024,Meta,Lead Gen,35255,558,456.42,13,786.89
25/10/2024,LinkedIn,Brand Awareness,5500,35,156.69,1,83.56
25/10/2024,LinkedIn,Lead Gen,2294,10,69.95,0,0
25/10/2024,LinkedIn,Event Promotion,4427,18,87.86,0,0
25/10/2024,TikTok,Top of Funnel,23643,241,164.13,2,110.93
25/10/2024,TikTok,Product Showcase,42859,466,323.6,6,312.37
25/10/2024,TikTok,Retargeting,60133,567,252.08,9,450.89
26/10/2024,Google Ads,Brand Search,16064,800,854.61,50,4047.5
26/10/2024,Google Ads,Competitor Keywords,11956,739,1547.06,49,3948.6
26/10/2024,Google Ads,Retargeting,17209,1076,915.27,52,4312.73
26/10/2024,Meta,Awareness,32099,798,848.44,24,1155.47
26/10/2024,Meta,Retargeting,41324,459,367.63,13,782.41
26/10/2024,Meta,Lead Gen,39143,705,690.24,15,956.24
26/10/2024,LinkedIn,Brand Awareness,3280,16,57.38,0,0
26/10/2024,LinkedIn,Lead Gen,5510,35,189.32,0,0
26/10/2024,LinkedIn,Event Promotion,5389,40,232.97,1,142.7
26/10/2024,TikTok,Top of Funnel,33445,600,205.72,7,408.2
26/10/2024,TikTok,Product Showcase,54438,750,499.79,7,440.79
26/10/2024,TikTok,Retargeting,52189,467,290.83,5,297.22
27/10/2024,Google Ads,Brand Search,10245,577,631.78,39,3282.38
27/10/2024,Google Ads,Competitor Keywords,17063,797,1424.88,37,2969.41
27/10/2024,Google Ads,Retargeting,17162,853,898.38,45,3097.31
27/10/2024,Meta,Awareness,32242,554,654.24,9,428.14
27/10/2024,Meta,Retargeting,23381,392,217.42,11,687.37
27/10/2024,Meta,Lead Gen,20767,510,338.48,12,559.52
27/10/2024,LinkedIn,Brand Awareness,4789,29,167.63,1,103.82
27/10/2024,LinkedIn,Lead Gen,7132,63,304.45,2,218.87
27/10/2024,LinkedIn,Event Promotion,6147,43,290.51,1,145.91
27/10/2024,TikTok,Top of Funnel,65523,1064,586.46,13,743.85
27/10/2024,TikTok,Product Showcase,30361,326,125.12,5,293.95
27/10/2024,TikTok,Retargeting,51935,855,291.3,13,742.8
28/10/2024,Google Ads,Brand Search,14414,685,728.59,37,3137.77
28/10/2024,Google Ads,Competitor Keywords,11870,517,824.85,31,2473.4
28/10/2024,Google Ads,Retargeting,12835,569,1284.99,32,1906.93
28/10/2024,Meta,Awareness,36688,761,663.8,20,1483.97
28/10/2024,Meta,Retargeting,21786,503,475.83,7,363.84
28/10/2024,Meta,Lead Gen,30955,520,249.99,16,1003.64
28/10/2024,LinkedIn,Brand Awareness,4069,31,133.54,1,94.41
28/10/2024,LinkedIn,Lead Gen,3068,12,51.08,0,0
28/10/2024,LinkedIn,Event Promotion,6265,45,266.74,2,259.26
28/10/2024,TikTok,Top of Funnel,34758,430,106.08,6,323.9
28/10/2024,TikTok,Product Showcase,31152,367,278.13,3,136.34
28/10/2024,TikTok,Retargeting,58808,883,638.39,16,661.36
29/10/2024,Google Ads,Brand Search,22090,1509,1634,63,4533.91
29/10/2024,Google Ads,Competitor Keywords,17154,1182,2330.76,42,2895.15
29/10/2024,Google Ads,Retargeting,17230,1178,2127.67,69,4618.5
29/10/2024,Meta,Awareness,40156,506,409.75,11,647.08
29/10/2024,Meta,Retargeting,43383,806,765.18,14,866.96
29/10/2024,Meta,Lead Gen,41709,470,467.58,11,591.8
29/10/2024,LinkedIn,Brand Awareness,4679,40,171.56,1,103.71
29/10/2024,LinkedIn,Lead Gen,2967,19,89.96,0,0
29/10/2024,LinkedIn,Event Promotion,5211,30,141.73,0,0
29/10/2024,TikTok,Top of Funnel,40167,503,106.59,8,470.39
29/10/2024,TikTok,Product Showcase,39416,346,172.62,3,105.37
29/10/2024,TikTok,Retargeting,73838,1221,949.88,21,844.67
30/10/2024,Google Ads,Brand Search,19282,1242,2249.49,79,6178.32
30/10/2024,Google Ads,Competitor Keywords,17110,915,2267.71,43,3848.86
30/10/2024,Google Ads,Retargeting,9496,537,584.52,20,1531.1
30/10/2024,Meta,Awareness,22156,516,434.25,19,1112.79
30/10/2024,Meta,Retargeting,47836,878,836.03,23,1213.36
30/10/2024,Meta,Lead Gen,22357,271,187.23,5,243.1
30/10/2024,LinkedIn,Brand Awareness,6548,52,210.18,2,220.82
30/10/2024,LinkedIn,Lead Gen,3917,26,154.25,1,83.42
30/10/2024,LinkedIn,Event Promotion,5714,26,117.38,0,0
30/10/2024,TikTok,Top of Funnel,59723,855,469.5,7,272.2
30/10/2024,TikTok,Product Showcase,28624,341,151.82,5,207.71
30/10/2024,TikTok,Retargeting,49978,480,313.65,4,153.91
31/10/2024,Google Ads,Brand Search,11771,689,1051.93,34,2933.91
31/10/2024,Google Ads,Competitor Keywords,13676,694,1380.21,39,2988.01
31/10/2024,Google Ads,Retargeting,12487,673,1425.33,31,2260.79
31/10/2024,Meta,Awareness,41262,848,785.26,15,825.35
31/10/2024,Meta,Retargeting,44104,619,489.13,15,864.42
31/10/2024,Meta,Lead Gen,23923,274,210.75,4,276.92
31/10/2024,LinkedIn,Brand Awareness,4485,39,170.43,1,104.3
31/10/2024,LinkedIn,Lead Gen,3320,28,174.36,0,0
31/10/2024,LinkedIn,Event Promotion,4943,39,137.04,1,108.91
31/10/2024,TikTok,Top of Funnel,28490,436,271.33,6,268.55
31/10/2024,TikTok,Product Showcase,38873,536,332.58,9,395.78
31/10/2024,TikTok,Retargeting,34610,587,365.64,6,373.92
01/11/2024,Google Ads,Brand Search,17931,1105,2722.66,34,2347.64
01/11/2024,Google Ads,Competitor Keywords,17998,1211,2101.59,82,5929.57
01/11/2024,Google Ads,Retargeting,11271,771,1101.83,46,3643.76
01/11/2024,Meta,Awareness,53076,1320,1362.53,26,1366.16
01/11/2024,Meta,Retargeting,41314,991,1030.54,20,1478.84
01/11/2024,Meta,Lead Gen,57089,1059,938.41,24,1560.31
01/11/2024,LinkedIn,Brand Awareness,2870,17,95.58,0,0
01/11/2024,LinkedIn,Lead Gen,3486,18,89.11,0,0
01/11/2024,LinkedIn,Event Promotion,5002,30,133.51,0,0
01/11/2024,TikTok,Top of Funnel,33727,442,237.86,4,210.5
01/11/2024,TikTok,Product Showcase,50086,751,428.75,6,315.33
01/11/2024,TikTok,Retargeting,52370,829,212.39,11,682.95
02/11/2024,Google Ads,Brand Search,19344,1105,2214.53,77,5102.79
02/11/2024,Google Ads,Competitor Keywords,16626,758,1402.8,30,2658.18
02/11/2024,Google Ads,Retargeting,21494,1312,1703.01,59,4368.74
02/11/2024,Meta,Awareness,30297,476,264.88,16,837.9
02/11/2024,Meta,Retargeting,50982,1191,1318.98,43,2377.02
02/11/2024,Meta,Lead Gen,53110,696,440.4,13,605.7
02/11/2024,LinkedIn,Brand Awareness,3368,16,55.52,0,0
02/11/2024,LinkedIn,Lead Gen,7847,57,339.57,2,165.74
02/11/2024,LinkedIn,Event Promotion,5102,34,220.92,0,0
02/11/2024,TikTok,Top of Funnel,76506,1177,676.96,12,522.49
02/11/2024,TikTok,Product Showcase,55900,843,190.08,14,840.39
02/11/2024,TikTok,Retargeting,61516,934,271.9,18,967.8
03/11/2024,Google Ads,Brand Search,20998,1344,2607.25,87,6810.39
03/11/2024,Google Ads,Competitor Keywords,21813,1016,1724.91,45,4036.46
03/11/2024,Google Ads,Retargeting,26638,1605,3088.68,101,7478.14
03/11/2024,Meta,Awareness,21318,491,557.15,14,1002.68
03/11/2024,Meta,Retargeting,50040,1183,1202.26,21,1474.29
03/11/2024,Meta,Lead Gen,36762,854,505.41,20,1085.77
03/11/2024,LinkedIn,Brand Awareness,5719,24,134.93,0,0
03/11/2024,LinkedIn,Lead Gen,7168,35,159.7,1,119.59
03/11/2024,LinkedIn,Event Promotion,4537,36,203.55,0,0
03/11/2024,TikTok,Top of Funnel,35733,310,179.86,4,171.36
03/11/2024,TikTok,Product Showcase,29848,418,89.51,4,220.99
03/11/2024,TikTok,Retargeting,64164,1087,618.97,16,673.07
04/11/2024,Google Ads,Brand Search,28050,1860,1771.41,84,6730.7
04/11/2024,Google Ads,Competitor Keywords,15017,1015,1130.03,46,4118.07
04/11/2024,Google Ads,Retargeting,18335,895,1735.17,57,4516.05
04/11/2024,Meta,Awareness,45868,817,702.51,15,1108.28
04/11/2024,Meta,Retargeting,38155,796,789.05,12,540.58
04/11/2024,Meta,Lead Gen,29911,612,687.14,23,1504.06
04/11/2024,LinkedIn,Brand Awareness,6309,49,254.91,1,121.62
04/11/2024,LinkedIn,Lead Gen,2777,11,37.61,0,0
04/11/2024,LinkedIn,Event Promotion,8793,35,131.43,0,0
04/11/2024,TikTok,Top of Funnel,68564,970,225.81,11,467.88
04/11/2024,TikTok,Product Showcase,93655,1245,677.91,10,645.47
04/11/2024,TikTok,Retargeting,37603,403,255.45,4,198.41
05/11/2024,Google Ads,Brand Search,24652,1026,1082.75,61,4630.55
05/11/2024,Google Ads,Competitor Keywords,15586,1005,1569.49,70,6017.32
05/11/2024,Google Ads,Retargeting,12396,575,514.58,18,1470.46
05/11/2024,Meta,Awareness,43844,1051,1046.52,21,959.55
05/11/2024,Meta,Retargeting,26286,303,215.04,7,426.83
05/11/2024,Meta,Lead Gen,44244,1043,825.31,26,1246.95
05/11/2024,LinkedIn,Brand Awareness,3649,21,137.81,0,0
05/11/2024,LinkedIn,Lead Gen,7224,63,425.06,2,168.95
05/11/2024,LinkedIn,Event Promotion,7456,64,275.5,2,241.69
05/11/2024,TikTok,Top of Funnel,75300,826,537.25,11,688.12
05/11/2024,TikTok,Product Showcase,66793,665,313.29,9,506.69
05/11/2024,TikTok,Retargeting,42090,512,192.14,7,359.11
06/11/2024,Google Ads,Brand Search,21075,1119,2005.3,73,4840.92
06/11/2024,Google Ads,Competitor Keywords,22497,902,901.95,41,2779.29
06/11/2024,Google Ads,Retargeting,12012,696,1472.71,32,2073.66
06/11/2024,Meta,Awareness,31723,495,451.9,11,540.32
06/11/2024,Meta,Retargeting,35254,593,384.46,11,581.57
06/11/2024,Meta,Lead Gen,48992,752,811,21,1439.65
06/11/2024,LinkedIn,Brand Awareness,4771,28,84.75,1,107.28
06/11/2024,LinkedIn,Lead Gen,6057,49,182.97,1,130.12
06/11/2024,LinkedIn,Event Promotion,3301,25,108.02,1,124.08
06/11/2024,TikTok,Top of Funnel,36848,521,160.63,5,202.67
06/11/2024,TikTok,Product Showcase,49461,482,332.68,8,343.71
06/11/2024,TikTok,Retargeting,72135,1211,339.87,16,676.87
07/11/2024,Google Ads,Brand Search,24333,1609,2686.29,65,5515.57
07/11/2024,Google Ads,Competitor Keywords,22508,1352,1383.96,72,4788.59
07/11/2024,Google Ads,Retargeting,21178,1203,1454.04,83,5474.69
07/11/2024,Meta,Awareness,57343,768,614.54,24,1490.75
07/11/2024,Meta,Retargeting,54794,1108,1190.73,18,1128.81
07/11/2024,Meta,Lead Gen,35381,843,772.27,25,1379.81
07/11/2024,LinkedIn,Brand Awareness,3617,23,131.52,0,0
07/11/2024,LinkedIn,Lead Gen,6427,27,90.7,1,132.78
07/11/2024,LinkedIn,Event Promotion,5014,21,69.68,0,0
07/11/2024,TikTok,Top of Funnel,46179,381,200.28,6,377.28
07/11/2024,TikTok,Product Showcase,31102,249,150.28,4,212.62
07/11/2024,TikTok,Retargeting,66319,598,354.4,11,702.51
08/11/2024,Google Ads,Brand Search,10826,661,1222.13,29,2122.62
08/11/2024,Google Ads,Competitor Keywords,19324,1348,1897.9,80,4870.48
08/11/2024,Google Ads,Retargeting,12327,553,1077.82,36,3005.19
08/11/2024,Meta,Awareness,40379,783,907.8,18,1117.95
08/11/2024,Meta,Retargeting,42941,541,358.77,17,923.52
08/11/2024,Meta,Lead Gen,41720,492,215.75,9,504.81
08/11/2024,LinkedIn,Brand Awareness,5783,51,353.39,2,275.98
08/11/2024,LinkedIn,Lead Gen,7030,51,159.04,2,216.27
08/11/2024,LinkedIn,Event Promotion,8415,58,200.16,2,274.28
08/11/2024,TikTok,Top of Funnel,47929,509,365.13,5,302.17
08/11/2024,TikTok,Product Showcase,64872,1028,568.26,12,768.98
08/11/2024,TikTok,Retargeting,71637,617,274.9,9,350.48
09/11/2024,Google Ads,Brand Search,13967,910,898.82,40,2988.7
09/11/2024,Google Ads,Competitor Keywords,29721,1722,2650.91,53,3886.5
09/11/2024,Google Ads,Retargeting,15271,667,545.81,38,2560.98
09/11/2024,Meta,Awareness,25692,267,240.07,9,503.67
09/11/2024,Meta,Retargeting,50893,801,390.68,31,1831.48
09/11/2024,Meta,Lead Gen,49468,688,382.35,16,1024.69
09/11/2024,LinkedIn,Brand Awareness,4756,30,158.05,1,130.48
09/11/2024,LinkedIn,Lead Gen,6553,34,175.52,1,129.47
09/11/2024,LinkedIn,Event Promotion,6283,28,141.78,1,126.36
09/11/2024,TikTok,Top of Funnel,31912,328,222.33,5,306.61
09/11/2024,TikTok,Product Showcase,38933,347,118.35,3,161.65
09/11/2024,TikTok,Retargeting,58539,740,484.75,6,298.14
10/11/2024,Google Ads,Brand Search,24148,1267,1542.78,63,5139.62
10/11/2024,Google Ads,Competitor Keywords,26444,1725,3505.05,64,5642.42
10/11/2024,Google Ads,Retargeting,16235,1053,2521.93,39,2218.95
10/11/2024,Meta,Awareness,34127,678,659.73,24,1160.8
10/11/2024,Meta,Retargeting,43709,1011,858.77,25,1316.56
10/11/2024,Meta,Lead Gen,36935,814,347.99,18,886.26
10/11/2024,LinkedIn,Brand Awareness,7418,52,159.55,2,281.18
10/11/2024,LinkedIn,Lead Gen,3881,18,73.8,0,0
10/11/2024,LinkedIn,Event Promotion,3553,28,176.87,1,139.63
10/11/2024,TikTok,Top of Funnel,33893,437,159.71,4,166.9
10/11/2024,TikTok,Product Showcase,36844,566,273.83,5,281.08
10/11/2024,TikTok,Retargeting,36315,371,279.38,5,209.9
11/11/2024,Google Ads,Brand Search,20395,915,859.08,59,5014.02
11/11/2024,Google Ads,Competitor Keywords,28720,1742,3218.62,90,8097.76
11/11/2024,Google Ads,Retargeting,18475,790,1911.97,23,1308.1
11/11/2024,Meta,Awareness,24622,296,143.45,5,226.48
11/11/2024,Meta,Retargeting,49234,702,638.38,16,1112.25
11/11/2024,Meta,Lead Gen,34788,647,318.98,20,1433.18
11/11/2024,LinkedIn,Brand Awareness,4062,33,112.84,0,0
11/11/2024,LinkedIn,Lead Gen,5023,37,256.63,1,102.84
11/11/2024,LinkedIn,Event Promotion,5500,37,235.59,1,115.61
11/11/2024,TikTok,Top of Funnel,92266,974,353.51,18,945.33
11/11/2024,TikTok,Product Showcase,80975,932,447.1,9,557.81
11/11/2024,TikTok,Retargeting,30957,325,227.7,6,332.2
12/11/2024,Google Ads,Brand Search,23638,1237,2186.17,66,5804.45
12/11/2024,Google Ads,Competitor Keywords,18965,1255,1646.3,52,4122.65
12/11/2024,Google Ads,Retargeting,19440,1079,2327.36,64,3878.51
12/11/2024,Meta,Awareness,28832,509,411.6,16,909.07
12/11/2024,Meta,Retargeting,36286,372,315.53,7,320.23
12/11/2024,Meta,Lead Gen,36537,626,529.9,11,573.41
12/11/2024,LinkedIn,Brand Awareness,5467,43,249.9,1,114.95
12/11/2024,LinkedIn,Lead Gen,4328,30,148.52,1,149.96
12/11/2024,LinkedIn,Event Promotion,7680,47,163.93,1,138.51
12/11/2024,TikTok,Top of Funnel,39847,384,149.91,6,353.24
12/11/2024,TikTok,Product Showcase,51602,762,278.15,6,261.83
12/11/2024,TikTok,Retargeting,36716,651,464.35,12,435.68
